index,brand_name,model,price,rating,processor,processor_brand,iter,ram,threads_num,core_num,ram_num,memory_type,memory_size,gpu_brand,gpu_type,os,display_size,resolutioin_height,resolutioin_width,Touch_Screen,warrenty
233,Chuwi,Chuwi Gemibook X Pro Laptop (Intel Celeron N100/ 8 GB/ 256 GB SSD/ Win11 Home),17990,4.45,12th Gen Intel N100 N100,Intel,Other,8 GB LPDDR5 RAM,4.0,8.0,8,SSD,256,Intel,Integrated,Windows 11,14.1,1920,1080,False,1
234,Asus,Asus Chromebook CX1500CKA-EJ0247 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),15990,4.4,Intel Celeron N4500,Intel,Celeron,8 GB LPDDR4X RAM,2.0,8.0,8,Hard Disk,128,Intel,Integrated,Chrome,15.6,1920,1080,False,1
235,HP,HP Victus 15-fb0157AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),51999,4.3,5th Gen AMD Ryzen 5 5600H,AMD,Ryzen 5,8 GB DDR4 RAM,12.0,8.0,8,SSD,512,AMD,Dedicated,Windows 11,15.6,1920,1080,False,1
236,Zebronics,Zebronics Pro Series Z ZEB-NBC 4S Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),36990,4.75,12th Gen Intel Core i5 1235U,Intel,Core i5,16 GB DDR4 RAM,12.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
237,Zebronics,Zebronics ZEB-NBC 5S Laptop (12th Gen Core i7 / 16GB/ 512GB SSD/ Win11 Home),41990,4.05,12th Gen Intel Core i7 1255U,Intel,Core i7,16 GB DDR4 RAM,12.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
238,Acer,Acer Aspire 7 A715-76G UN.QMYSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),53990,4.55,12th Gen Intel Core i5 12450H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
239,HP,HP Victus 15-fb0150AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),52900,4.15,5th Gen AMD Ryzen 5 5600H,AMD,Ryzen 5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,AMD,Dedicated,Windows 11,15.6,1920,1080,False,1
240,HP,HP Omen 16-xf0060AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),111490,4.7,7th Gen AMD Ryzen 7 7840HS,AMD,Ryzen 7,16 GB DDR5 RAM,16.0,8.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16,1920,1080,False,1
241,Asus,Asus TUF Gaming F15 FX577ZC-HN192W Gaming Laptop (12th Gen Core i7/ 16GB/1TB SSD/ Win11 / 4GB Graph),79990,4.4,12th Gen Intel Core i7 12700H ,Intel,Core i7,16 GB DDR5 RAM,20.0,14.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
242,HP,HP Pavilion x360 14-ek1074TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),70990,4.55,13th Gen Intel Core i5 1335U,Intel,Core i5,16 GB DDR4 RAM,12.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,14,1920,1080,True,1
243,MSI,MSI Katana 15 B13VFK-843IN Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),119990,4.05,13th Gen Intel Core i9 13900H,Intel,Core i9,16 GB DDR5 RAM,20.0,14.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,2
244,Lenovo,Lenovo LOQ 15IRH8 82XV00F7IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),83190,4.0,12th Gen Intel Core i5 12450H,Intel,Core i5,16 GB DDR5 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
245,Infinix,Infinix Zerobook 2023 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11 Home),71990,4.05,13th Gen Intel Core i9 13900H,Intel,Core i9,32 GB LPDDR5X RAM,20.0,14.0,32,SSD,1000,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
246,Asus,Asus Vivobook 15 X1502ZA-EJ541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),54489,4.7,12th Gen Intel Core i5 12500H,Intel,Core i5,16 GB DDR4 RAM,16.0,12.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
247,Dell,Dell Inspiron 5630 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),63490,4.6,13th Gen Intel Core i5 1340P,Intel,Core i5,16 GB LPDDR5  RAM,16.0,12.0,16,SSD,512,Intel,Integrated,Windows 11,16,2560,1600,False,1
248,Asus,Asus ROG Strix G16 2023 G614JV-N4141WS Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),159990,4.35,13th Gen Intel Core i9 13980HX,Intel,Core i9,16 GB DDR5 RAM,32.0,24.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,1
249,Asus,Asus Vivobook Pro 15 OLED K6502VU-MA541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),94990,4.5,13th Gen Intel Core i5 13500H,Intel,Core i5,16 GB DDR5 RAM,16.0,12.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,2880,1620,False,1
250,HP,HP 15s-fr5009TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),36490,4.05,12th Gen Intel Core i3 1215U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
251,Asus,Asus Vivobook 15 2023 X1504VA-NJ524WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),45990,4.35,13th Gen Intel Core i5 1335U,Intel,Core i5,8 GB DDR4 RAM,12.0,10.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
252,HP,HP 15-fc0026AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),29990,4.05,7th Gen AMD Ryzen 3 7320U,AMD,Ryzen 3,8 GB LPDDR5 RAM,8.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
253,Asus,Asus Vivobook 15 2023 X1504VA-NJ324WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),37990,4.25,13th Gen Intel Core i3 1315U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
254,Asus,Asus Vivobook Go 15 OLED 2023 E1504FA-LK541WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),48490,4.2,7th Gen AMD Ryzen 5 7520U,AMD,Ryzen 5,16 GB LPDDR5 RAM,8.0,8.0,16,SSD,512,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
255,HP,HP 15s-fq5007TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),34800,4.65,12th Gen Intel Core i3 1215U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
256,HP,HP Victus 15-fb0082AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),53400,4.4,5th Gen AMD Ryzen 5  5600H ,AMD,Ryzen 5,8 GB DDR4 RAM,12.0,8.0,8,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
257,Asus,Asus ProArt StudioBook Pro 16 OLED H7600ZW-L911W Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),179990,4.6,12th Gen Intel Core i9 12900H,Intel,Core i9,32 GB DDR5 RAM,20.0,14.0,32,SSD,1000,NVIDIA,Dedicated,Windows 11,16,3840,2400,False,1
258,Dell,Dell Precision 5550 Laptop (10th Gen Core i7/ 16GB/ 512GB SSD/ Win10 Pro/ 4GB Graph),184999,4.2,10th Gen Intel Core i7 10750H,Intel,Core i7,16 GB DDR4  RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 10,15.6,1920,1200,False,1
259,Asus,Asus Zenbook A14 UX3407RA-QD054WS Laptop (Snapdragon X Elite X1E 78 100/ 16GB/ 512GB SSD/ Win11),129990,4.0,Qualcomm Snapdragon X Elite X1E 78 100,Qualcomm,Snapdragon,16 GB LPDDR5X RAM,12.0,12.0,16,SSD,512,Qualcomm,Integrated,Windows 11,14,1920,1200,False,1
260,Asus,Asus Zenbook A14 UX3407QA-QD259WS Laptop (Snapdragon X X1 26 100/ 16GB/ 512GB SSD/ Win11),99990,4.45,Qualcomm Snapdragon X X1 26 100,Qualcomm,Snapdragon,16 GB LPDDR5X RAM,8.0,8.0,16,SSD,512,Qualcomm,Integrated,Windows 11,14,1920,1200,False,1
261,Dell,Dell Inspiron 5640 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),65990,4.65,13th Gen Intel Core i5 1334U,Intel,Core i5,16 GB DDR5 RAM,12.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,16,1920,1200,False,1
262,Asus,Asus Vivobook 16X K3605VC-RP413WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),75990,4.55,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,16,1920,1200,False,1
263,Asus,Asus Vivobook 15 X1504VA-NJ2325WS Laptop (13th Gen Core i3/ 16GB/ 512GB SSD/ Win11),41990,4.3,13th Gen Intel Core i3 1315U,Intel,Core i3,16 GB  RAM,8.0,8.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
264,Asus,Asus Vivobook 16 X1605VA-MB5555WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),62990,4.05,13th Gen Intel Core i5 13500H,Intel,Core i5,16 GB  RAM,16.0,12.0,16,SSD,512,Intel,Integrated,Windows 11,16,1920,1200,False,1
265,Asus,Asus Vivobook 16 X1605VA-MB9999WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home),99990,4.25,13th Gen Intel Core i9 13900H,Intel,Core i9,16 GB  RAM,20.0,14.0,16,SSD,1000,Intel,Integrated,Windows 11,16,1920,1200,False,1
266,Dell,Dell Inspiron 5440 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),76377,4.65,13th Gen Intel Core i5 1334U,Intel,Core i5,16 GB  RAM,12.0,10.0,16,SSD,1000,Intel,Integrated,Windows 11,14,1920,1200,False,1
267,Asus,Asus Vivobook Go 14 E1404FA-NK5542WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11),41990,4.25,7th Gen AMD Ryzen 5 7520U,AMD,Ryzen 5,16 GB LPDDR5 RAM,8.0,8.0,16,SSD,512,AMD,Integrated,Windows 11,14,1920,1080,False,1
268,Asus,Asus Zenbook A14 Laptop (Snapdragon X X1 26 100/ 16GB/ 512GB SSD/ Win11 Home),99999,4.15,Qualcomm Snapdragon X X1 X X1 26 100,Qualcomm,Snapdragon,16 GB  RAM,,,16,SSD,512,Qualcomm,Integrated,Windows 11,14,1920,1200,True,1
269,Dell,Dell 3530 15 Inspiron  Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),70490,4.3,13th Gen Intel Core i7 1355U,Intel,Core i7,16 GB DDR4 RAM,12.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
270,Lenovo,Lenovo ThinkPad E14 21JRS0JH00 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),48990,4.55,7th Gen AMD Ryzen 5 7530U,AMD,Ryzen 5,8 GB DDR4 RAM,12.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,14,1920,1200,False,1
271,HP,HP Victus 15-fa2700TX  Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),74990,4.6,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
272,HP,HP Victus 15-fa2703TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),65990,4.65,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
273,Asus,Asus Vivobook S 14 OLED 2025 S5406SA-QD094WS Laptop (Intel Core Ultra 7 256V/ 16GB/ 512GB SSD/ Win11 Home),114990,4.25,Intel Core Ultra 7 256V,Intel,Core Ultra 7,16 GB LPDDR5X RAM,8.0,8.0,16,SSD,512,Intel,Integrated,Windows 11,14,1920,1200,False,1
274,Asus,Asus Vivobook S 14 OLED 2025 S5406SA-QD098WS Laptop (Intel Core Ultra 5 226V/ 16GB/ 512GB SSD/ Win11 Home),99990,4.0,5th Gen Intel Core Ultra 5 226V,Intel,Core Ultra 5,16 GB LPDDR5X RAM,8.0,8.0,16,SSD,512,Intel,Integrated,Windows 11,14,1920,1200,False,1
275,Asus,Asus Vivobook 14 Flip TP3407SA-QL025WS Laptop (Intel Core Ultra 7 256V/ 16GB/ 512GB SSD/Win11),111990,4.75,Intel Core Ultra 7 256V,Intel,Core Ultra 7,16 GB LPDDR5X RAM,8.0,8.0,16,SSD,512,Intel,Integrated,Windows 11,14,1920,1200,True,1
276,Asus,Asus Zenbook Duo OLED 2025 UX8406CA-PZ106WS Laptop (intel Core Ultra 9 285H/ 32GB/ 1TB SSD/ Win11),239990,4.15,Intel Core Ultra 9 285H,Intel,Core Ultra 9,32 GB LPDDR5X RAM,16.0,16.0,32,SSD,1000,Intel,Integrated,Windows 11,14,2880,1800,True,1
277,Asus,Asus Zenbook 14 OLED 2025 UX3405CA-PZ348WS Laptop (Intel Core Ultra 7 255H/ 32GB/ 1TB SSD/ Win11 Home),127990,4.25,Intel Core Ultra 7 255H,Intel,Core Ultra 7,32 GB LPDDR5X RAM,16.0,16.0,32,SSD,1000,Intel,Integrated,Windows 11,14,2880,1800,True,1
278,Asus,Asus Zenbook 14 OLED 2025 UX3405CA-PZ162WS Laptop ( Intel Core Ultra 5 225H/ 16GB/ 1TB SSD/ Win11 Home),112990,4.7,Intel Core Ultra 5 225H,Intel,Core Ultra 5,16 GB LPDDR5X RAM,14.0,14.0,16,SSD,1000,Intel,Integrated,Windows 11,14,2880,1800,True,1
279,Asus,Asus Zenbook 14 OLED 2025 UX3405CA-PZ163WS Laptop (Intel Core Ultra 7 255H/ 32GB/ 1TB SSD/ Win11 Home),127990,4.75,Intel Core Ultra 7 255H,Intel,Core Ultra 7,32 GB LPDDR5X RAM,16.0,16.0,32,SSD,1000,Intel,Integrated,Windows 11,14,2880,1800,True,1
280,HP,HP 255 G10 Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11),30800,4.4,7th Gen AMD Ryzen 5 7520U,AMD,Ryzen 5,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,15.6,1366,768,False,1
281,Asus,Asus Vivobook 16 X1605VA-MB9946WS Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11 Home),94990,4.6,13th Gen Intel Core i9 13900H,Intel,Core i9,16 GB DDR4 RAM,20.0,14.0,16,SSD,512,Intel,Integrated,Windows 11,16,1920,1200,False,1
282,Dell,Dell Latitude 3440 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 ),29990,4.55,12th Gen Intel Core i3 1215U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,14,1366,768,False,1
283,Acer,Acer Aspire 3 A324-53 UN.34RSI.002 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),31980,4.0,13th Gen Intel Core i3 1305U,Intel,Core i3,8 GB DDR4 RAM,6.0,5.0,8,SSD,512,Intel,Integrated,Windows 11,14,1920,1080,False,1
284,Lenovo,Lenovo Legion Pro 5 16ARX8 82WM00FFIN Gaming Laptop (AMD Ryzen 9 7945HX / 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),201190,4.5,7th Gen AMD Ryzen 9 7945HX,AMD,Ryzen 9,32 GB DDR5 RAM,32.0,16.0,32,SSD,1000,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,1
285,Dell,Dell Inspiron 7440 2 in 1 Laptop (13th Gen Core i5-1334U/ 16GB/ 512GB SSD/ Win11),71990,4.45,13th Gen Intel Core i5 1334U,Intel,Core i5,16 GB DDR5 RAM,12.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,14,1920,1080,True,1
286,Lenovo,Lenovo IdeaPad 5 14IRH9 83KX0019IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),84690,4.1,13th Gen Intel Core i7 13620H,Intel,Core i7,16 GB LPDDR5X RAM,16.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,14,1920,1200,True,1
287,Lenovo,Lenovo Ideapad Slim 5x Gen 9 14Q8X9 83HL0035IN Laptop (Snapdragon X Plus/ 16GB/ 1TB SSD/ Win11),64990,4.65,Qualcomm Snapdragon X Plus X1P-42-100,Qualcomm,Snapdragon,16 GB LPDDR5X RAM,,,16,SSD,1000,Qualcomm,Integrated,Windows 11,14,1920,1200,False,1
288,Samsung,Samsung Galaxy Book4 Pro 360 5G Laptop (Intel Core Ultra 7/ 16GB/ 1TB SSD/ Win11),199990,4.45,Intel Core Ultra 7 Series 1 155H,Intel,Core Ultra 7,16 GB LPDDR5X RAM,22.0,16.0,16,SSD,1000,Intel,Integrated,Windows 11,16,2880,1800,True,1
289,HP,HP Pavilion 16-af0056TU Laptop (Intel Core Ultra 5 125U/ 16GB/ 1TB SSD/ Win11),70990,4.2,Intel Core Ultra 5 125U,Intel,Core Ultra 5,16 GB LPDDR5 RAM,14.0,12.0,16,SSD,1000,Intel,Integrated,Windows 11,16,1920,1200,False,1
290,Lenovo,Lenovo IdeaPad Slim 3 83EQ005TIN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),48590,4.4,12th Gen Intel Core i5 12450H,Intel,Core i5,8 GB LPDDR5 RAM,12.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,14.1,1920,1080,False,1
291,Acer,Acer Aspire 3 A325-51 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),29990,4.0,12th Gen Intel Core i3 1215U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
292,Asus,Asus Vivobook S15 K5504VAB-BN417WS Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11),79990,4.55,13th Gen Intel Core i9 13900H,Intel,Core i9,16 GB LPDDR5 RAM,20.0,14.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
293,Lenovo,Lenovo LOQ 15IRX9 83DV00KUIN Gaming Laptop (13th Gen Core i5/ 24GB/ 512GB SSD/ Win11/ 6GB RTX3050),80990,4.0,13th Gen Intel Core i5 13450HX,Intel,Core i5,24 GB DDR5 RAM,16.0,10.0,24,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
294,Acer,Acer Aspire 3 A325-42 UN.34QSI.004 Laptop (AMD Ryzen 7 7730U/ 16GB/ 1TB SSD/ Win11),41290,4.45,7th Gen AMD Ryzen 7 7730U,AMD,Ryzen 7,16 GB LPDDR4X RAM,16.0,8.0,16,SSD,1000,Intel,Integrated,Windows 11,15.8,1920,1080,False,1
295,Asus,Asus Vivobook 16X K3605ZC-RP628WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB RTX3050),70990,4.6,12th Gen Intel Core i7 12700H,Intel,Core i7,16 GB DDR4 RAM,20.0,14.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,16,1920,1200,False,1
296,Asus,Asus TUF Gaming A15 FA566NFR-HN045WS Laptop (AMD Ryzen 7 7435HS/ 16GB / 512GB SSD/ Win11/ 4GB Graph),58590,4.65,7th Gen AMD Ryzen 7 7435HS,AMD,Ryzen 7,16 GB DDR5 RAM,16.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
297,Lenovo,Lenovo Thinkpad E14 G5 21JKS0LK00 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),69990,4.5,13th Gen Intel Core i5 1335U,Intel,Core i5,16 GB DDR4 RAM,12.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,14,1920,1200,False,1
298,Acer,Acer ALG ‎AL15G-53 Gaming Laptop (13th Gen Intel Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB RTX 3050 Graphics),74999,4.0,13th Gen Intel Core i7 13620H,Intel,Core i7,16 GB DDR4 RAM,16.0,10.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
299,Asus,Asus Vivobook 16X K3605ZC-RP587WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),64990,4.5,12th Gen Intel Core i5 12500H,Intel,Core i5,16 GB DDR4 RAM,16.0,12.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,16,1920,1200,False,1
300,Asus,Asus TUF Gaming A15 2024 FA507UV-LP137WS Gaming Laptop (AMD Ryzen 9 8945H/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),124990,4.75,8th Gen AMD Ryzen 9 8945H,AMD,Ryzen 9,16 GB DDR5 RAM,16.0,8.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
301,Acer,Acer One 14 Z8-415 UN.31VSI.006 Laptop (11th Gen Core i3 / 16GB/ 512GB SSD/ Win11 Home),29990,4.2,11th Gen Intel Core i3 1115G4,Intel,Core i3,16 GB DDR4 RAM,4.0,8.0,16,SSD,512,Intel,Integrated,Windows 11,14,1920,1080,False,1
302,Asus,Asus TUF Gaming 14 FA401UU-RG033WS Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),119750,4.25,8th Gen AMD Ryzen 7 8845HS,AMD,Ryzen 7,16 GB LPDDR5X RAM,16.0,8.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,14,2560,1600,False,1
303,MSI,MSI Cyborg 14 A13UCX-205IN Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),59990,4.35,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB DDR5 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,14,1920,1200,False,2
304,Asus,Asus Vivobook S 14 OLED M5406WA-PP961WS Laptop (AMD Ryzen 9 HX 370/ 24GB/ 512GB SSD/ Win11),108990,4.3,AMD Ryzen AI 9 HX 370,AMD,Other,24 GB LPDDR5X RAM,24.0,12.0,24,SSD,512,AMD,Integrated,Windows 11,14,2880,1800,False,1
305,MSI,MSI Modern 14 C12MO-1213IN Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),30890,4.05,12th Gen Intel Core i3 1215U,Intel,Core i3,16 GB  RAM,8.0,8.0,16,SSD,512,Intel,Integrated,Windows 11,14,1920,1080,False,1
306,Lenovo,Lenovo Yoga Slim 7x 14Q8X9 83ED003BIN Laptop (Snapdragon X Elite/ 32GB/ 1TB SSD/ Windows 11 Home),139990,4.0,Qualcomm Snapdragon X Elite X1E-78-100,Qualcomm,Snapdragon,32 GB LPDDR5X RAM,,12.0,32,SSD,1000,Qualcomm,Integrated,Windows 11,14.5,2944,1840,True,1
307,HP,HP Victus 15-fa1278TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB RTX4050),79590,4.3,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
308,Lenovo,Lenovo ThinkBook 16 G6 21KHA081IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),57980,4.45,13th Gen Intel Core i5 1335U,Intel,Core i5,16 GB DDR5 RAM,12.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,16,1920,1080,False,1
309,MSI,MSI Modern 14 C12MO-1249IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),36990,4.65,12th Gen Intel Core i5 1235U,Intel,Core i5,8 GB DDR4 RAM,12.0,10.0,8,SSD,512,Intel,Integrated,Windows 11,14,1920,1080,False,1
310,HP,HP 15-fd0129TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),38990,4.55,13th Gen Intel Core i3 1315U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
311,Asus,Asus Vivobook S15 OLED S5504VA-MA943WS Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11),91599,4.75,13th Gen Intel Core i9 13900H,Intel,Core i9,16 GB LPDDR5 RAM,20.0,14.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,2880,1620,False,1
312,Lenovo,Lenovo ThinkPad E14 21JKS0X900 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),74990,4.3,13th Gen Intel Core i5 1335U,Intel,Core i5,16 GB DDR4 RAM,12.0,10.0,16,SSD,1000,Intel,Integrated,Windows 11,14,1920,1200,False,1
313,Asus,Asus TUF Gaming A15 FA506NCR-HN075WS Laptop (AMD Ryzen 7 7435HS/ 16GB / 512GB SSD/ Win11 Home / 4GB Graph),65989,4.7,7th Gen AMD Ryzen 7 7435HS,AMD,Ryzen 7,16 GB DDR5 RAM,16.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
314,Asus,Asus TUF Gaming A15 FA506NFR-HN045W Laptop (AMD Ryzen 7 7435HS/ 16GB / 512GB SSD/ Win11/ 4GB Graph),58990,4.35,7th Gen AMD Ryzen 7 7435HS,AMD,Ryzen 7,16 GB DDR5 RAM,16.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
315,HP,HP 15-fc0155AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),39800,4.25,7th Gen AMD Ryzen 5 7520U,AMD,Ryzen 5,8 GB LPDDR5 RAM,8.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
316,HP,HP 14-gr1022TU Laptop (Intel Core Ultra 5 125H/ 16GB/ 512GB SSD/ Win11 Home),67490,4.3,Intel Core Ultra 5 Series 1 125H,Intel,Core Ultra 5,16 GB DDR5 RAM,18.0,14.0,16,SSD,512,Intel,Integrated,Windows 11,14,1920,1080,False,1
